"id","code","country_iso_alpha2","full_name_ru","full_name_en","latitude","longitude","city_id","pseudo_iata_code","timezone","region_code","main_station","isVisible","del","last_update","priority","osm_type","osm_id"
"3073","2005345","RU","Понтонная","Pontonnaya","59.7856552","30.6250048","1453",,,"78","0","1","0","2021-03-25 13:19:00","0","N","2120375704"
"3074","2005346","RU","Головково","Golovkovo","56.2227837","36.8836684","822",,"+03:00","50","0","1","0","2021-03-25 13:18:58","0","N","2000351176"
"3075","2005348","RU","Ост.Пункт 262 Км, Октябрьская, Псковская Область, Россия, 2005348","Ost.Punkt 262 Km","57.8794266","28.502784","151",,"+03:00","60","0","1","0","2021-03-25 13:18:56","0","N","1305950286"
"3076","2005349","RU","Инкиля","Inkilya","61.0599396","29.438979","12224",,"+03:00","47","0","1","0","2021-03-25 13:18:59","0","N","279220639"
"3077","2005350","RU","Конаково Грэс","Konakovo GRES","56.7176138","36.788521","1043",,"+03:00","69","0","1","0","2021-03-25 13:19:25","0","N","1218837710"
"3078","2005351","RU","Каменногорск","Kamennogorsk","60.9619743","29.1083892","21611",,"+03:00","47","1","1","0","2021-03-25 13:18:55","1","N","245428839"
"3079","2005352","RU","Пальцево","Paltsevo","60.7635596","28.8837383","207",,"+03:00","47","0","1","0","2021-03-25 13:19:00","0","N","3683023341"
"3080","2005353","RU","Проба","Proba","60.0957576","30.7798519","21447",,"+03:00","47","0","1","0","2021-03-25 13:19:00","0","N","243073750"
"3081","2005354","RU","Кирпичный Завод, Октябрьская, Ленинградская Область, Россия, 2005354","Kirpichniey Zavod","60.0078825","30.7961002","1315",,"+03:00","47","0","1","0","2021-03-25 13:18:45","0","N","506809519"
"3082","2005355","RU","Ост.Пункт 69 Км, Октябрьская, Ленинградская Область, Россия, 2005355","Ost.Punkt 69 Km","60.5066254","30.2394794","1260",,"+03:00","47","0","1","0","2021-03-25 13:18:57","0","N","530790887"
"3083","2005356","RU","Шавань","Shavan","63.9448029","34.2361085","417",,"+03:00","10","0","1","0","2021-03-25 13:19:25","0","N","276732361"
"3084","2005357","RU","Тунгуда","Tunguda","64.2282018","34.3039298","417",,"+03:00","10","0","1","0","2021-03-25 13:18:53","0","N","276733367"
"3085","2005358","RU","Платформа N1, Октябрьская, Ленинградская Область, Россия, 2005358","Platforma N","59.4026912","30.3420731","1452",,"+03:00","47","0","1","0","2021-03-25 13:19:01","0","N","1026030158"
"3086","2005359","RU","Фроловское","Frolovskoye","56.2695763","36.7604091","674",,"+03:00","50","0","1","0","2021-03-25 13:19:01","0","N","2000351192"
"3087","2005360","RU","Курорт","Kurort","60.1111424","29.9548461","762",,,"78","0","1","0","2021-03-25 13:18:59","0","N","64830771"
"3088","2005361","RU","Любытино","Lyubietino","58.8142314","33.4032633","1141",,"+03:00","53","0","1","0","2021-03-25 13:18:58","0","N","5719880398"
"3089","2005362","RU","Поршинец","Porshinets","57.0928213","35.5266297","82",,"+03:00","69","0","1","0","2021-03-25 13:19:00","0","N","358162118"
"3090","2005363","RU","Трубниково","Trubnikovo","59.2693488","31.4051358","1010",,"+03:00","47","0","1","0","2021-03-25 13:19:01","0","N","266687755"
"3092","2005365","RU","Ост.Пункт 67 Км, Октябрьская, Ленинградская Область, Россия, 2005365","Ost.Punkt 67 Km","60.4858677","30.2520721","1260",,"+03:00","47","0","1","0","2021-03-25 13:18:57","0","N","705219230"
"3095","2005368","RU","Путепроводная","Puteprovodnaya","56.5042356","36.5582083","674",,"+03:00","69","0","1","0","2021-03-25 13:19:00","0","N","441899396"
"3096","2005369","RU","Красница","Krasnitsa","59.4546051","30.3403161","1452",,"+03:00","47","0","0","0","2021-03-25 13:18:47","0","N","224414298"
"3101","2005374","RU","Кандакопшино","Kandakopshino","59.695504","30.2858851","1452",,,"78","0","1","0","2021-03-25 13:18:59","0","N","449326425"
"3102","2005375","RU","Ост.Пункт 45 Км, Октябрьская, Ленинградская Область, Россия, 2005375","Ost.Punkt 45 Km","59.7632641","30.9878588","1315",,"+03:00","47","0","1","0","2021-03-25 13:18:57","0","N","423135578"
"3103","2005376","RU","Радищево","Radishchevo","56.0416126","37.1022838","21412",,"+03:00","50","0","1","0","2021-03-25 13:18:58","0","N","1994411933"
"3104","2005377","RU","Можайская","Mozhayskaya","59.7023337","30.1183159","1431",,,"78","0","1","0","2021-03-25 13:19:27","0","N","958287302"
"3105","2005378","RU","Чайка","Chayka","59.9561161","29.4423718","1101",,"+03:00","47","0","1","0","2021-03-25 13:19:01","0","N","246582498"
"3106","2005379","RU","Ост.Пункт 21 Км, Октябрьская, Ленинградская Область, Россия, 2005379","Ost.Punkt 21 Km","59.9691335","31.0236154","1315",,"+03:00","47","0","1","0","2021-03-25 13:18:56","0","N","243072776"
"3107","2005380","RU","Березки Дачные","Berezki Dachniee","56.10983","37.0317846","21412",,"+03:00","50","0","1","0","2021-03-25 13:19:01","0","N","1994411882"
"3108","2005381","RU","Малино, Октябрьская, Московская Область, Россия, 2005381","Malino","55.9690639","37.2118636","739",,"+03:00","77","0","1","0","2021-03-25 13:19:00","0","N","2000431026"
"3109","2005382","RU","Старое Мозино","Staroe Mozino","59.6190848","30.1930001","907",,"+03:00","47","0","1","0","2021-03-25 13:19:00","0","N","2014636354"
"3110","2005383","RU","Краснофлотск","Krasnoflotsk","59.9694252","29.31568718","713",,"+03:00","47","0","1","0","2021-03-25 13:19:23","0",NULL,NULL
"3111","2005384","RU","Кулицкий Мох","Kulitskiy Moh","56.9972604","35.650455","82",,"+03:00","69","0","1","0","2021-03-25 13:18:59","0","N","358162979"
"3112","2005385","RU","Университетская","Universitet","59.8865427","29.8326206","1304",,,"78","0","1","0","2021-03-25 13:19:01","0","N","2002835004"
"3113","2005386","RU","Среднерогатская","Srednerogatskaya","59.8167241","30.3567684","804",,,"78","0","0","0","2021-03-25 13:18:48","0","N","1002512045"
"3115","2005388","RU","Мозино","Mozino","59.599346","30.1697015","907",,"+03:00","47","0","1","0","2021-03-25 13:19:00","0","N","2014636348"
"3117","2005390","RU","Ост.Пункт 3 Км, Октябрьская, Ленинградская Область, Россия, 2005390","Ost.Punkt 3 Km","59.7579663","31.1129302","1315",,"+03:00","47","0","1","0","2021-03-25 13:18:56","0","N","1127223064"
"3118","2005391","RU","Ост.Пункт 10 Км, Октябрьская, Ленинградская Область, Россия, 2005391","Ost.Punkt 10 Km","59.8515521","32.3341428","293",,"+03:00","47","0","1","0","2021-03-25 13:18:55","0","N","577332889"
"3119","2005392","RU","Сорокино, Октябрьская, Ленинградская Область, Россия, 2005392","Sorokino","59.8580275","32.5529663","293",,"+03:00","47","0","1","0","2021-03-25 13:19:00","0","N","1255673307"
"3120","2005393","RU","Антонины Петровой","Antoninie Petrovoy","58.9624273","29.9311942","780",,"+03:00","47","0","1","0","2021-03-25 13:19:01","0","N","7398385620"
"3121","2005394","RU","Яхтенная","Yahtennaya","59.9918243","30.2209854","37","ZZZ","+03:00","78","0","0","0","2021-03-25 13:18:48","0","N","8486957977"
"3122","2005395","RU","Возрождение","Vozrozhdenie","60.8599791","28.9475256","207",,"+03:00","47","0","1","0","2021-03-25 13:19:03","0","N","245429669"
"3123","2005396","RU","Сады, Октябрьская, Ленинградская Область, Россия, 2005396","Sadie","59.9372273","30.9695832","1315",,"+03:00","47","0","1","0","2021-03-25 13:19:01","0","N","506809889"
"3124","2005397","RU","Ханнила","Hannila","60.9189169","28.9721319","1211",,"+03:00","47","0","1","0","2021-03-25 13:19:01","0","N","245429690"
"3125","2005398","RU","Ковалево","Kovalevo","59.9866174","30.5625856","21447",,"+03:00","47","0","1","0","2021-03-25 13:18:59","0","N","1835181843"
"3126","2005399","RU","Дибуны","Dibunie","60.122167","30.1280388","1260",,,"78","0","1","0","2021-03-25 13:18:58","0","N","8487287442"
"3127","2005400","RU","Магнетиты","Magnetitie","68.6799252","33.1264901","59",,"+03:00","51","0","1","0","2021-03-25 13:18:52","0","N","985070598"
"3128","2005401","RU","Шонгуй","Shonguy","68.7534394","33.1601593","59",,"+03:00","51","0","1","0","2021-03-25 13:18:45","0","N","267214468"
"3129","2005402","RU","Мончегорск","Monchegorsk","67.951639","32.8747093","1368",,"+03:00","51","1","1","0","2021-03-25 13:18:50","1","N","606432976"
"3131","2005404","RU","Лазоревка","Lazorevka","60.6905156","28.8161561","207",,"+03:00","47","0","1","0","2021-03-25 13:18:59","0","N","2011157210"
"3132","2005405","RU","Лазурная, Октябрьская, Тверская Область, Россия, 2005405","Lazyrnaya","56.8009745","35.9806985","82",,"+03:00","69","0","1","0","2021-03-25 13:18:47","0","N","358166282"
"3138","2005411","RU","Ост.Пункт 437 Км, Октябрьская, Республика Карелия, Россия, 2005411","Ost.Punkt 437 Km","62.0644662","34.2309908","448",,"+03:00","10","0","0","0","2021-03-25 13:18:47","0","N","26904534"
"3139","2005412","RU","Ост.Пункт 379 Км, Октябрьская, Республика Карелия, Россия, 2005412","Ost.Punkt 379 Km","61.6209179","34.4753122","132",,"+03:00","10","0","0","0","2021-03-25 13:18:47","0","N","5271470770"
"3144","2005417","RU","Ост.Пункт 340 Км, Октябрьская, Тверская Область, Россия, 2005417","Ost.Punkt 340 Km","58.423716","36.9909839","1602",,"+03:00","69","0","1","0","2021-03-25 13:18:56","0","N","3762959140"
"3145","2005418","RU","Ост.Пункт 358 Км, Октябрьская, Тверская Область, Россия, 2005418","Ost.Punkt 358 Km","58.5445281","37.0635799","1602",,"+03:00","69","0","1","0","2021-03-25 13:18:57","0","N","348697377"
"3146","2005419","RU","Ост.Пункт 366 Км, Октябрьская, Тверская Область, Россия, 2005419","Ost.Punkt 366 Km","58.6012245","37.1335483","1602",,"+03:00","69","0","1","0","2021-03-25 13:18:57","0","N","1385931628"
"3148","2005421","RU","Владимирская, Октябрьская, Ленинградская Область, Россия, 2005421","Vladimirskaya","59.5737904","30.3670335","1452",,"+03:00","47","0","1","0","2021-03-25 13:19:03","0","N","417668112"
"3149","2005422","RU","Островки","Ostrovki","59.828702","30.8242458","1315",,"+03:00","47","0","1","0","2021-03-25 13:19:00","0","N","423135583"
"3150","2005423","RU","Манушкино","Manushkino","59.8540981","30.7332713","1315",,"+03:00","47","0","1","0","2021-03-25 13:18:52","0","N","423135585"
"3155","2005429","RU","Ост.Пункт 434 Км, Октябрьская, Псковская Область, Россия, 2005429","Ost.Punkt 434 Km","56.290949","31.2198867","1394",,"+03:00","60","0","0","0","2021-03-25 13:18:47","0","N","1844696725"
"3156","2005430","RU","Ост.Пункт 509 Км, Октябрьская, Республика Карелия, Россия, 2005430","Ost.Punkt 509 Km","61.8770474","33.8452495","132",,"+03:00","10","0","0","0","2021-03-25 13:18:47","0","N","610906617"
"3157","2005431","RU","Ост.Пункт 100 Км, Октябрьская, Ленинградская Область, Россия, 2005431","Ost.Punkt 100 Km","59.0531043","30.4155767","1452",,"+03:00","47","0","1","0","2021-03-25 13:18:55","0","N","500630582"
"3159","2005435","RU","Куколь","Kukol","59.8767351","32.4955641","293",,"+03:00","47","0","1","0","2021-03-25 13:19:03","0","N","1261014190"
"3164","2005440","RU","Ост.Пункт 201 Км, Октябрьская, Тверская Область, Россия, 2005440","Ost.Punkt 201 Km","57.3233328","37.6117958","897",,"+03:00","69","0","1","0","2021-03-25 13:18:56","0","N","2027978084"
"3167","2005445","RU","Ост.Пункт 101 Км, Октябрьская, Ленинградская Область, Россия, 2005445","Ost.Punkt 101 Km","59.0407511","30.418311","1452",,"+03:00","47","0","1","0","2021-03-25 13:18:55","0","N","500630585"
"3168","2005448","RU","Ост.Пункт 125 Км, Октябрьская, Ленинградская Область, Россия, 2005448","Ost.Punkt 125 Km","58.8490048","30.3204427","780",,"+03:00","47","0","1","0","2021-03-25 13:18:55","0","N","500630600"
"3169","2005450","RU","Санатория","Sanatoriya","56.928515","35.7550313","82",,"+03:00","69","0","1","0","2021-03-25 13:19:01","0","N","2012837222"
"3170","2005451","RU","Брянцево","Bryantsevo","56.9008741","35.7968478","82",,"+03:00","69","0","1","0","2021-03-25 13:18:51","0","N","1402716533"
"3171","2005452","RU","Чуприяновка","Chupriyanovka","56.756441","36.0413862","21444",,"+03:00","69","0","1","0","2021-03-25 13:18:53","0","N","314526616"
"3173","2005454","RU","Сусанино","Susanino","59.4918189","30.3610087","1452",,"+03:00","47","0","1","0","2021-03-25 13:18:50","0","N","1193564302"
"3174","2005455","RU","Парголово","Pargolovo","60.081186","30.2585958","1260",,,"78","0","1","0","2021-03-25 13:18:53","0","N","5748040614"
"3175","2005456","RU","Вяжище","Vyazhishche","58.6154276","31.2114936","162",,"+03:00","53","0","1","0","2021-03-25 13:18:45","0","N","268104951"
"3179","2005460","RU","Лигово","Ligovo","59.8232709","30.180905","1431",,,"78","0","1","0","2021-03-25 13:19:23","0","N","2011157246"
"3180","2005461","RU","Ост.Пункт 9 Км, Октябрьская, Ленинградская Область, Россия, 2005461","Ost.Punkt 9 Km","58.6910255","29.8950826","780",,"+03:00","47","0","1","0","2021-03-25 13:18:58","0","N","1363521147"
"3186","2005467","RU","Чудово-Новгородское","Chudovo-Novgorodskoe","59.114234","31.6452229","1010",,"+03:00","53","0","1","0","2021-03-25 13:18:55","0","N","1126344846"
"3187","2005468","RU","Кямиши","Kyamishi","59.6216127","28.6041935","789",,"+03:00","47","0","1","0","2021-03-25 13:18:59","0","N","248632876"
"3188","2005469","RU","Валговицы","Valgovitsie","59.6274999","28.5560189","789",,"+03:00","47","0","1","0","2021-03-25 13:18:58","0","N","7609081110"
"3190","2005471","RU","Усть-Луга","Ust-Luga","59.649317","28.3040139","21367",,"+03:00","47","0","1","0","2021-03-25 13:18:53","0","N","1808787018"
"3191","2005472","RU","Старая Красная Горка","Staraya Krasnaya Gorka","59.97165298","29.36425018","713",,"+03:00","47","0","1","0","2021-03-25 13:19:00","0",NULL,NULL
"3193","2005474","RU","Попово","Popovo","60.5859873","28.7154972","207",,"+03:00","47","0","1","0","2021-03-25 13:19:00","0","N","2012627811"
"3194","2005475","RU","Матросово","Matrosovo","60.6095764","28.7450141","207",,"+03:00","47","0","1","0","2021-03-25 13:18:58","0","N","6487711475"
"3195","2005476","RU","Ост.Пункт 2 Км, Октябрьская, Ленинградская Область, Россия, 2005476","Ost.Punkt 2 Km","60.7171492","28.7798848","207",,"+03:00","47","0","1","0","2021-03-25 13:18:56","0","N","5064126769"
"3196","2005477","RU","Пионерлагерь","Pionerlager","60.8045193","28.9523453","207",,"+03:00","47","0","1","0","2021-03-25 13:19:01","0","N","1303202470"
